instance,algorithm,cost,permutation
tai64c,STEEPEST,1859480,3 24 1 19 29 9 43 61 20 47 21 17 23 32 26 33 11 63 18 41 10 25 2 62 22 14 8 55 56 30 35 13 40 46 31 54 4 36 28 5 51 44 0 15 34 50 48 49 12 60 39 38 7 42 6 45 58 57 37 16 52 27 59 53
tai64c,STEEPEST,1863678,27 31 48 39 4 32 26 52 50 10 40 34 36 61 35 3 30 19 59 5 23 11 60 18 0 53 14 41 21 63 16 44 13 57 42 55 49 8 56 43 28 7 29 12 38 20 46 9 51 33 45 15 17 6 24 58 25 62 2 22 47 37 54 1
tai64c,STEEPEST,1863678,21 29 8 17 19 38 41 56 54 58 24 25 26 12 49 43 4 15 7 34 51 22 48 60 61 44 46 28 11 63 0 62 16 9 37 31 57 45 30 27 13 47 35 50 10 40 23 1 52 55 5 14 33 32 36 42 3 39 20 53 2 59 6 18
tai64c,STEEPEST,1863678,35 7 16 9 15 22 21 19 14 39 52 60 62 12 27 10 58 42 8 57 56 37 43 59 33 41 29 30 25 51 55 3 49 11 53 6 13 0 47 45 28 61 17 38 44 48 18 2 31 4 36 32 5 24 40 46 50 63 34 23 54 26 1 20
tai64c,STEEPEST,1867264,36 19 5 25 11 48 42 21 8 61 35 33 55 31 60 40 28 58 46 38 62 9 56 22 23 4 15 2 16 37 26 12 52 49 50 57 54 3 47 59 45 14 10 27 41 53 32 1 44 29 30 20 0 18 13 39 7 51 63 17 43 24 6 34
tai64c,STEEPEST,1857646,34 60 59 35 40 18 38 28 5 42 19 43 10 46 2 55 63 29 9 13 21 32 15 36 53 56 30 41 6 50 39 1 20 8 57 23 17 54 61 31 24 37 14 3 51 7 52 0 47 26 44 16 49 33 48 27 25 12 45 11 22 58 4 62
tai64c,STEEPEST,1864686,28 18 7 33 52 40 14 45 3 22 63 53 37 11 56 41 39 61 32 1 42 20 55 31 21 2 60 27 57 6 43 5 46 24 49 8 62 58 50 34 0 36 35 54 15 12 25 48 13 51 10 23 38 26 16 44 19 17 29 59 9 47 30 4
tai64c,STEEPEST,1860702,0 56 3 27 8 25 11 50 53 23 14 17 62 57 48 24 44 37 9 15 32 7 38 6 45 26 40 61 28 60 41 39 10 58 47 21 1 29 22 31 33 36 5 19 42 54 4 13 12 20 46 43 2 55 49 16 35 34 30 52 63 18 51 59
tai64c,STEEPEST,1859480,35 55 28 17 1 38 40 2 25 6 49 41 32 61 24 26 37 39 54 12 19 0 22 3 29 18 53 21 51 42 43 30 36 5 20 9 63 52 7 56 31 34 62 23 48 16 27 15 14 60 47 10 45 4 57 8 46 11 44 59 50 13 58 33
tai64c,STEEPEST,1874830,21 41 34 59 48 22 45 50 63 8 27 43 37 1 62 15 24 49 40 44 51 60 47 35 10 25 11 55 7 13 6 26 33 36 38 18 17 29 57 31 2 61 4 58 19 9 20 56 23 39 53 32 52 14 16 30 12 42 5 54 3 46 0 28
tai64c,STEEPEST,1913788,62 57 1 29 53 47 35 13 32 49 42 52 6 26 45 5 23 2 15 60 55 21 58 50 24 34 46 7 37 25 12 27 4 18 61 14 40 44 51 59 28 20 10 41 39 9 31 56 33 16 48 3 36 54 43 11 0 63 30 19 17 8 22 38
tai64c,STEEPEST,1863678,32 43 29 7 50 28 62 22 30 24 51 15 27 25 3 52 4 42 8 34 5 41 26 33 37 14 23 19 60 59 0 45 63 12 17 16 9 13 40 31 35 57 38 21 54 58 53 2 55 49 10 20 1 18 39 61 6 36 48 44 46 47 11 56
tai64c,STEEPEST,1867264,59 12 45 10 33 14 28 57 50 36 16 61 42 5 48 7 22 11 56 40 41 32 53 55 38 63 43 18 4 13 34 44 9 60 2 51 39 47 1 15 20 21 26 58 8 31 27 19 30 35 3 23 37 49 62 0 17 54 46 25 52 6 29 24
tai64c,STEEPEST,1865494,54 24 49 51 2 13 8 28 6 45 11 56 46 43 20 35 38 27 47 53 17 10 59 14 0 41 5 58 63 50 37 36 29 62 18 39 4 48 1 55 3 15 25 22 26 30 31 57 60 34 7 33 32 12 21 42 9 23 16 40 52 44 19 61
tai64c,STEEPEST,1863678,43 17 8 63 31 19 50 39 5 38 47 51 6 55 11 35 48 33 45 60 36 29 58 24 54 10 46 4 14 3 21 32 62 26 40 16 18 13 56 0 30 12 25 37 20 2 61 49 15 27 59 9 34 22 44 52 1 42 57 53 28 7 41 23
tai64c,STEEPEST,1867264,63 43 52 29 54 5 35 31 38 9 55 12 27 30 26 2 32 24 20 40 19 8 45 61 11 15 53 0 25 22 33 44 58 60 34 18 41 14 3 51 47 50 1 16 7 39 46 56 10 28 59 36 57 37 6 49 13 62 4 21 48 23 42 17
tai64c,STEEPEST,1863794,31 38 17 55 57 40 28 5 30 27 7 45 12 61 16 59 10 43 58 26 50 13 9 20 48 60 0 15 34 14 56 46 21 53 62 22 11 37 4 25 47 3 33 18 19 39 44 42 54 49 36 2 23 29 32 8 52 6 63 24 51 1 35 41
tai64c,STEEPEST,1866152,54 40 39 49 30 15 11 13 0 45 58 12 57 34 51 59 35 14 52 29 32 50 10 20 62 24 7 21 4 44 31 41 1 63 60 42 16 28 3 56 27 33 5 17 9 53 26 61 18 43 37 22 46 36 23 2 25 6 47 48 8 38 55 19
tai64c,STEEPEST,1864686,7 45 57 38 48 47 62 13 44 56 0 22 59 24 8 21 5 39 46 61 12 63 36 20 33 37 23 53 43 15 17 35 4 41 10 54 29 51 2 26 28 18 52 49 6 19 16 27 14 1 31 30 32 25 50 3 55 40 34 11 42 9 58 60
tai64c,STEEPEST,1860942,19 54 61 53 34 56 16 35 44 3 49 25 7 23 11 38 36 24 17 52 31 32 15 26 57 51 10 43 9 20 29 0 59 22 47 33 21 50 30 62 5 28 58 6 18 46 1 37 39 63 42 40 14 45 60 55 8 27 4 13 2 41 12 48
tai64c,STEEPEST,1855928,50 47 39 58 19 27 23 10 32 12 13 61 7 41 16 30 37 18 44 22 26 62 9 29 0 55 20 6 51 56 49 36 25 45 60 53 17 2 35 42 38 5 21 8 15 31 14 4 63 54 48 52 40 43 24 28 33 3 34 11 57 1 46 59
tai64c,STEEPEST,1875764,31 0 37 2 50 59 24 51 39 33 46 48 58 62 57 27 45 3 41 7 14 4 21 12 32 36 56 30 29 55 60 35 25 47 6 52 20 43 11 54 9 63 40 53 8 19 61 18 16 22 5 13 49 17 34 44 15 42 38 23 26 10 28 1
tai64c,STEEPEST,1865494,0 21 7 31 3 35 8 36 46 27 56 24 37 15 51 60 40 63 18 6 30 62 57 10 17 1 44 54 14 11 47 13 28 20 52 2 39 53 33 12 26 59 32 48 34 38 41 42 49 5 43 45 4 16 9 19 61 55 23 50 29 22 25 58
tai64c,STEEPEST,1863794,23 62 8 28 6 39 56 22 34 40 27 41 14 63 44 5 32 4 16 20 33 12 48 59 38 51 24 9 37 15 47 10 31 3 25 46 13 45 19 35 55 29 17 52 0 53 11 30 7 18 1 50 43 21 42 54 36 26 49 58 61 60 2 57
tai64c,STEEPEST,1874786,26 32 14 16 54 15 11 36 10 27 5 43 23 31 62 21 20 63 22 30 1 55 40 56 45 4 60 50 51 24 33 0 25 18 13 9 46 7 57 48 59 3 42 35 44 41 47 19 17 28 52 37 61 2 38 12 58 8 39 6 29 49 53 34
tai64c,STEEPEST,1867264,57 49 38 13 2 15 12 43 30 9 37 16 22 39 20 14 59 31 46 52 10 63 45 8 29 3 26 19 60 18 25 61 27 21 62 0 44 1 40 58 50 4 23 32 54 47 48 6 51 17 36 35 34 5 28 41 7 55 11 24 42 33 56 53
tai64c,STEEPEST,1863678,30 31 11 14 19 53 34 27 13 25 38 26 49 1 16 4 15 10 45 12 22 44 28 59 43 56 52 55 36 33 8 63 3 51 57 5 35 54 60 48 46 41 23 62 58 0 47 21 61 6 40 2 39 20 24 7 29 42 37 32 17 9 50 18
tai64c,STEEPEST,1859480,38 59 9 50 1 46 27 2 15 57 33 53 54 21 40 42 63 11 36 4 60 8 41 16 28 32 43 14 13 58 20 10 19 5 55 29 39 3 37 45 35 44 22 12 23 18 48 24 31 0 25 61 51 6 52 7 56 49 34 17 47 30 26 62
tai64c,STEEPEST,1860348,40 5 54 24 33 4 50 1 43 35 55 6 27 49 46 13 10 32 60 57 39 19 2 38 28 42 44 11 53 61 34 14 26 8 52 16 20 12 37 30 18 31 59 56 17 23 48 0 36 7 63 9 62 3 58 51 25 21 45 29 15 47 41 22
tai64c,STEEPEST,1857646,10 26 11 63 3 34 46 36 21 33 24 19 42 32 8 35 7 58 38 9 62 54 13 50 61 43 40 47 20 0 57 29 28 4 45 5 49 39 30 12 59 25 55 31 27 22 41 52 23 16 6 14 44 2 18 1 48 56 17 53 51 15 60 37
tai64c,STEEPEST,1864686,34 33 10 15 43 30 17 9 51 41 31 55 39 12 27 28 0 35 54 3 63 36 21 16 61 44 42 23 59 7 38 56 52 32 8 19 50 26 25 4 48 53 47 37 5 45 29 13 6 58 11 20 62 46 2 24 49 60 22 57 1 18 14 40
tai64c,STEEPEST,1875764,19 22 11 60 50 27 37 47 28 35 39 49 12 57 43 3 63 9 44 62 61 34 16 32 14 51 48 24 6 25 46 5 54 53 7 38 30 26 58 23 42 41 13 52 29 8 55 2 20 4 36 1 40 18 45 59 56 15 31 33 21 10 17 0
tai64c,STEEPEST,1864686,28 4 15 43 7 54 26 47 31 53 20 17 49 22 1 23 5 51 12 27 3 33 37 38 39 42 48 36 21 45 11 14 16 10 18 62 6 29 30 40 63 55 50 61 35 56 13 0 60 34 2 44 24 9 58 41 52 25 19 32 59 57 46 8
tai64c,STEEPEST,1866152,48 46 11 18 54 58 14 38 19 51 50 39 9 42 5 22 10 45 25 63 57 28 62 21 36 26 7 55 43 4 13 24 61 49 15 20 53 56 32 6 23 1 16 2 31 0 17 34 40 41 60 30 33 59 29 35 3 52 27 44 12 47 8 37
tai64c,STEEPEST,1866552,24 20 26 6 37 30 55 38 46 3 13 22 40 0 34 36 31 16 57 63 48 53 50 4 19 59 32 2 49 12 17 28 15 10 21 35 25 58 51 5 45 29 43 18 52 7 41 33 60 9 14 1 42 27 61 23 39 62 44 54 47 11 56 8
tai64c,STEEPEST,1855928,36 61 51 22 39 27 43 45 33 58 47 1 48 11 17 12 24 9 31 46 42 49 14 21 19 55 26 4 35 50 6 29 5 30 20 40 41 32 60 44 57 18 0 13 53 10 54 37 63 25 52 28 23 56 34 8 15 3 16 7 59 2 38 62
tai64c,STEEPEST,1857646,18 31 35 42 46 4 32 12 58 10 56 1 60 38 53 16 39 55 27 34 19 36 59 7 23 43 37 3 45 9 50 17 49 8 26 44 15 14 47 5 24 21 63 0 54 57 41 29 6 13 22 51 33 11 28 30 40 61 2 25 48 20 62 52
tai64c,STEEPEST,1863794,19 9 14 55 44 45 61 8 27 17 40 6 42 51 63 54 2 59 39 15 25 49 0 56 50 23 7 32 10 21 28 31 37 35 24 30 16 58 20 1 48 22 5 34 62 3 41 57 12 52 33 36 46 53 13 60 29 38 26 11 18 4 43 47
tai64c,STEEPEST,1863794,35 28 40 48 47 11 61 12 37 10 49 9 59 46 31 39 52 21 32 30 17 43 6 50 2 22 7 33 20 16 60 38 58 26 18 27 1 51 4 44 63 8 54 36 57 25 55 41 15 42 56 29 3 24 45 0 14 23 5 62 53 13 19 34
tai64c,STEEPEST,1864686,4 37 56 59 57 43 17 19 62 49 12 18 34 7 27 25 33 45 63 42 20 48 46 8 38 10 29 50 3 13 47 51 16 41 14 44 22 53 23 6 39 21 11 60 36 1 58 15 0 28 35 61 32 54 24 31 26 40 5 52 9 30 2 55
tai64c,STEEPEST,1865994,33 22 37 25 54 42 48 55 44 50 9 18 19 2 40 12 45 15 38 34 16 61 43 36 62 6 35 26 3 58 8 49 63 27 32 30 60 41 24 52 28 7 14 5 21 20 46 4 59 23 57 53 13 0 39 47 31 10 29 1 51 56 17 11
tai64c,STEEPEST,1855928,54 5 20 26 47 38 27 32 41 24 51 6 48 11 43 7 57 22 33 56 25 52 44 40 39 12 15 1 19 9 29 14 60 61 16 58 63 35 37 2 34 13 4 46 45 3 62 49 8 17 30 23 28 50 42 36 55 21 53 10 59 18 0 31
tai64c,STEEPEST,1867264,11 23 4 26 51 47 55 21 39 22 25 19 28 32 3 16 37 0 44 36 6 57 34 56 14 46 15 49 45 54 7 33 59 8 24 2 13 52 41 50 17 35 29 58 27 12 40 5 62 53 9 31 48 61 63 60 43 42 30 20 1 38 10 18
tai64c,STEEPEST,1857646,2 23 62 7 28 17 54 58 59 33 44 38 40 1 14 26 3 60 10 35 45 18 32 42 46 13 20 61 9 36 5 63 53 56 0 31 21 43 15 39 4 25 48 22 55 52 11 47 34 49 8 30 12 41 51 19 29 27 57 24 37 50 6 16
tai64c,STEEPEST,1860348,33 49 63 12 23 9 28 4 27 13 32 48 35 45 54 62 21 7 51 11 20 57 39 2 17 34 16 30 22 10 29 26 58 24 44 6 59 36 61 1 43 3 25 37 18 46 15 55 40 38 19 41 5 52 8 53 50 0 47 31 42 60 56 14
tai64c,STEEPEST,1859480,4 57 19 21 5 49 1 34 25 23 9 42 35 22 28 41 12 54 27 48 6 13 61 31 32 55 43 45 47 52 3 26 2 17 7 38 8 40 51 29 20 58 14 15 37 50 56 59 63 0 33 11 16 46 10 62 24 60 44 18 36 39 30 53
tai64c,STEEPEST,1860942,49 14 31 52 40 53 13 59 45 1 41 55 3 39 7 25 62 21 33 30 56 48 54 26 9 37 51 10 57 23 11 35 47 34 50 44 63 15 28 24 43 16 5 19 6 61 36 4 27 17 22 29 42 32 58 18 0 60 12 20 8 46 2 38
tai64c,STEEPEST,1857646,29 45 8 33 28 6 37 4 39 20 17 27 57 46 44 24 5 50 1 19 2 41 31 22 18 51 32 15 56 48 0 42 47 12 53 62 9 38 52 49 54 21 14 63 13 23 36 7 59 11 34 3 40 10 60 30 43 58 55 35 61 16 25 26
tai64c,STEEPEST,1867264,61 30 33 54 26 3 49 2 48 10 55 59 39 42 45 53 44 27 56 8 24 23 6 41 12 18 57 62 17 14 16 21 37 13 1 46 0 32 5 63 11 50 31 29 43 25 19 40 15 34 28 51 60 7 22 52 38 4 20 9 36 35 58 47
tai64c,STEEPEST,1882540,5 43 31 39 2 45 11 21 51 25 12 16 15 33 32 24 59 22 20 54 4 29 61 0 37 7 52 62 17 44 47 23 48 53 28 50 8 41 42 9 34 19 1 58 40 63 26 57 10 18 38 60 6 36 3 49 14 46 56 35 27 13 30 55
tai64c,STEEPEST,1858710,12 40 45 3 34 63 0 60 18 29 32 61 37 20 46 47 49 27 7 17 2 44 19 6 59 28 30 62 38 48 39 13 1 25 54 5 42 31 8 57 41 43 53 22 21 33 51 56 50 11 23 10 14 9 24 4 15 58 52 16 55 36 26 35
tai64c,STEEPEST,1864686,9 18 36 22 0 58 63 21 34 35 3 46 54 57 6 30 56 51 17 37 33 29 26 48 12 31 11 53 4 43 50 62 16 25 42 52 59 13 1 28 60 10 41 2 24 45 47 44 61 38 23 49 27 7 39 5 40 14 8 20 19 15 32 55
tai64c,STEEPEST,1860348,38 14 23 60 36 40 5 47 11 53 6 54 3 37 22 20 57 44 59 21 15 31 43 34 28 46 0 17 35 8 27 12 58 30 48 41 55 61 33 16 10 13 2 62 7 32 39 52 19 50 45 18 49 26 9 25 51 4 24 63 1 42 56 29
tai64c,STEEPEST,1855928,6 39 49 34 44 30 25 31 61 14 0 56 41 7 24 48 57 52 53 27 28 33 13 2 23 11 47 12 37 3 43 26 58 40 36 18 20 50 29 15 19 62 46 5 38 8 45 10 59 9 60 17 16 55 51 21 63 22 54 1 32 35 4 42
tai64c,STEEPEST,1867264,18 2 43 12 51 46 44 35 14 53 21 47 57 0 58 7 62 9 54 24 60 56 40 39 23 63 37 34 6 25 38 42 11 61 10 20 49 33 8 45 15 27 26 48 1 19 13 30 55 59 5 32 36 16 17 4 31 52 50 22 29 3 28 41
tai64c,STEEPEST,1857646,29 15 56 58 34 2 59 47 60 54 7 27 24 55 13 9 38 23 33 19 0 61 50 42 5 49 8 53 32 35 12 16 37 31 63 28 62 39 14 48 40 6 57 21 11 45 3 46 52 18 17 36 25 22 43 51 44 1 41 10 26 20 30 4
tai64c,STEEPEST,1860348,30 24 3 16 4 55 12 49 19 41 47 31 58 27 26 28 10 22 6 20 13 32 7 50 40 60 62 51 9 57 53 59 56 42 11 48 54 15 5 29 0 45 37 17 43 38 39 61 36 34 18 8 63 2 44 14 1 25 46 33 52 21 35 23
tai64c,STEEPEST,1867264,38 4 15 62 59 2 43 10 60 26 13 12 51 40 36 28 30 0 46 18 63 31 3 23 20 33 22 41 9 49 53 52 1 14 6 48 45 61 37 32 55 24 35 54 7 58 11 50 5 19 44 21 29 27 47 56 34 39 16 8 42 17 25 57
tai64c,STEEPEST,1864238,2 54 11 17 3 36 51 62 48 46 28 45 32 26 4 49 56 18 6 40 7 19 21 53 0 25 24 43 50 30 20 35 44 23 22 39 12 47 1 52 60 42 9 37 31 61 41 57 8 27 38 16 10 15 5 29 34 14 55 33 63 13 58 59
tai64c,STEEPEST,1865994,25 7 33 10 56 40 45 11 63 34 44 37 35 5 60 18 2 14 16 1 51 62 61 20 52 47 29 38 36 4 15 54 43 0 22 23 28 57 50 6 32 19 53 12 26 59 48 31 30 3 55 27 49 8 13 9 41 21 58 42 17 24 46 39
tai64c,STEEPEST,1866842,49 47 54 28 10 58 56 19 24 5 17 32 26 40 52 11 23 22 35 8 38 12 41 61 0 57 36 62 37 30 14 60 33 25 31 7 48 6 53 21 20 9 42 45 13 46 18 1 34 51 50 63 4 39 44 16 27 2 29 55 15 43 3 59
tai64c,STEEPEST,1863678,3 25 4 63 0 42 53 30 62 34 45 24 52 38 11 44 26 47 56 9 32 19 49 57 5 13 14 39 58 40 1 54 60 28 2 23 10 22 36 46 21 48 20 50 43 16 33 7 27 12 35 17 8 37 18 15 31 41 51 59 55 29 6 61
tai64c,STEEPEST,1867264,17 34 33 48 42 56 40 6 18 19 10 58 0 52 43 35 8 55 28 21 39 23 4 22 54 16 51 7 31 32 14 24 57 1 20 45 49 29 61 9 15 46 37 12 30 3 53 44 50 41 13 26 59 63 47 2 36 5 62 38 11 25 27 60
tai64c,STEEPEST,1860348,43 46 9 37 39 27 59 32 6 28 19 36 2 56 63 22 23 40 61 51 30 62 5 31 60 7 34 12 47 18 52 41 57 44 38 45 55 48 1 15 3 53 8 13 4 42 29 58 33 20 26 16 14 25 54 21 0 35 24 17 11 49 10 50
tai64c,STEEPEST,1860348,33 58 21 32 39 13 22 56 60 2 46 6 57 53 30 11 62 55 29 40 27 1 41 15 9 37 5 28 38 47 26 63 18 51 52 36 35 3 20 45 31 61 48 10 17 59 44 8 42 12 23 24 16 25 54 14 19 43 49 7 50 4 34 0
tai64c,STEEPEST,1857646,44 10 26 38 24 39 14 12 32 62 51 22 4 45 42 25 60 5 29 57 23 13 8 27 53 40 18 1 33 37 17 43 56 47 49 52 15 0 58 11 20 9 28 3 31 54 16 50 61 30 21 19 46 48 36 2 35 55 63 7 59 6 34 41
tai64c,STEEPEST,1861832,25 18 29 34 19 22 32 42 39 10 43 2 51 26 4 28 45 49 30 55 37 27 46 59 16 56 24 12 40 6 53 3 52 1 35 58 15 60 20 54 38 57 48 7 21 13 44 0 17 50 33 36 62 31 63 23 41 9 61 8 47 11 14 5
tai64c,STEEPEST,1864686,24 46 12 45 16 13 51 62 32 23 48 43 6 61 53 9 29 36 3 39 28 30 37 26 8 33 56 15 27 2 44 57 35 49 14 5 47 21 40 63 25 0 38 60 54 11 59 10 17 58 22 1 19 20 55 34 7 52 31 50 41 4 18 42
tai64c,STEEPEST,1857646,63 37 57 46 41 19 15 62 49 5 21 9 39 35 14 8 55 48 38 20 23 0 56 43 10 29 54 11 50 26 51 30 45 22 24 52 36 13 6 25 1 60 12 18 3 28 31 27 16 34 32 40 44 61 59 33 47 53 7 58 42 4 17 2
tai64c,STEEPEST,1855928,59 54 18 12 60 5 32 10 22 38 56 14 17 34 30 55 49 6 53 61 28 3 40 1 13 57 29 0 48 50 21 26 11 46 27 15 43 4 31 45 16 36 9 24 58 25 63 33 51 47 44 42 7 41 39 8 52 2 35 62 37 20 23 19
tai64c,STEEPEST,1864444,40 4 23 46 10 62 41 2 51 48 47 39 58 13 29 24 17 6 20 11 37 0 61 43 22 50 30 27 45 16 35 3 15 8 55 5 19 1 63 31 14 36 25 18 38 32 33 56 42 44 7 21 52 9 26 12 53 57 54 28 60 34 59 49
tai64c,STEEPEST,1859480,0 34 13 57 12 47 3 48 30 51 10 54 25 28 35 18 32 14 16 33 11 45 61 1 21 53 9 20 22 59 62 38 2 27 42 52 8 58 7 56 24 15 29 41 31 37 23 26 5 39 4 46 49 6 40 36 44 19 63 43 55 60 50 17
tai64c,STEEPEST,1863794,3 23 6 59 62 17 46 13 49 50 31 53 1 14 43 32 48 9 24 34 44 20 40 10 51 36 16 5 25 11 45 52 2 47 27 61 39 41 54 60 26 38 33 0 19 37 4 56 29 8 15 58 22 18 57 42 30 28 63 35 7 55 12 21
tai64c,STEEPEST,1857646,18 0 32 59 27 20 53 40 55 28 58 50 5 19 14 7 36 29 9 16 35 44 17 49 1 57 26 56 2 25 12 23 21 43 42 41 62 47 15 39 6 61 10 31 38 8 24 30 51 37 13 34 60 46 33 52 63 22 54 4 48 11 45 3
tai64c,STEEPEST,1863678,31 7 17 22 61 23 3 21 47 30 28 19 5 42 57 55 45 12 32 15 39 62 24 9 29 63 40 11 13 6 53 27 8 35 26 16 52 44 50 37 41 46 20 4 14 18 48 58 38 2 59 51 36 0 33 1 54 60 34 10 49 43 25 56
tai64c,STEEPEST,1865994,59 31 19 26 33 35 29 28 12 49 4 44 41 58 1 25 21 60 38 51 0 34 61 48 7 22 10 23 37 17 9 18 36 45 16 24 30 55 14 53 2 20 40 5 32 6 63 42 15 43 52 46 27 54 57 47 39 50 8 62 11 13 56 3
tai64c,STEEPEST,1865494,5 15 23 9 21 3 47 41 13 55 54 17 25 33 51 57 26 12 19 11 30 4 35 7 18 63 50 60 59 43 46 34 42 44 1 61 39 27 2 45 0 58 20 49 10 56 31 38 24 48 6 28 52 53 8 62 14 36 29 32 37 40 22 16
tai64c,STEEPEST,1857646,23 8 13 32 36 20 24 53 55 45 28 48 10 50 12 62 3 37 2 35 19 18 27 39 49 38 47 14 6 46 41 43 0 16 33 42 21 34 11 58 63 26 4 15 9 40 17 29 5 60 54 30 22 31 25 44 56 52 51 1 59 61 7 57
tai64c,STEEPEST,1864686,43 22 46 11 47 60 19 26 56 12 58 14 36 9 48 37 29 25 33 2 45 57 61 1 38 53 16 59 18 32 54 63 17 0 28 5 35 6 39 21 34 50 27 23 30 41 13 8 62 24 3 51 10 40 49 42 4 44 55 31 52 15 7 20
tai64c,STEEPEST,1863678,23 42 50 61 0 35 8 48 36 2 30 52 40 14 17 62 56 22 29 51 7 37 59 3 28 49 1 39 45 55 13 44 12 57 32 18 11 26 10 43 21 33 5 24 27 41 20 53 63 15 31 16 34 4 19 25 9 58 6 38 47 46 60 54
tai64c,STEEPEST,1864686,37 31 49 9 25 54 58 23 8 48 57 36 27 0 29 62 32 59 26 7 47 14 22 56 53 2 28 39 43 60 11 13 20 21 19 45 12 52 30 63 4 33 6 18 34 16 3 17 38 40 42 46 5 50 41 24 44 1 55 15 61 35 10 51
tai64c,STEEPEST,1863678,13 28 41 58 3 21 59 63 6 25 2 32 31 24 11 49 27 45 16 14 0 43 30 54 15 46 60 51 17 48 26 5 34 44 7 53 10 52 62 57 8 38 61 33 47 37 1 42 35 23 50 9 36 22 56 19 29 4 55 39 18 40 12 20
tai64c,STEEPEST,1863794,44 10 38 54 19 1 53 34 21 28 37 30 56 39 49 8 29 33 12 51 11 41 14 18 2 24 58 31 17 32 35 26 62 43 46 55 3 13 0 16 5 50 6 40 52 59 45 22 42 48 36 23 27 9 20 15 61 60 57 7 47 63 25 4
tai64c,STEEPEST,1859480,60 26 62 4 15 25 39 63 14 12 43 52 27 9 61 3 16 33 32 34 53 31 24 30 51 0 22 1 35 55 10 18 57 58 13 46 54 42 23 21 50 2 45 20 48 7 59 5 36 44 17 11 49 28 29 19 6 38 37 41 56 8 40 47
tai64c,STEEPEST,1867264,45 8 21 37 23 61 9 55 56 42 29 33 3 34 49 25 1 44 6 43 57 14 27 16 58 53 62 41 5 31 7 38 11 13 39 46 19 26 30 18 15 50 36 12 47 59 24 20 63 0 22 28 52 2 60 4 17 54 48 10 35 40 51 32
tai64c,STEEPEST,1860942,4 58 10 43 62 12 60 24 36 39 61 19 44 51 40 47 1 59 6 27 11 15 3 31 22 63 18 55 35 49 23 45 57 32 2 25 7 30 48 0 38 46 42 21 33 34 53 54 37 5 13 52 8 41 9 28 16 50 26 17 29 56 14 20
tai64c,STEEPEST,1865494,53 62 36 58 7 43 11 44 9 16 10 38 39 46 25 51 40 35 45 50 0 37 34 15 27 4 42 24 60 52 2 17 13 54 32 14 6 33 21 30 5 57 12 55 26 48 49 31 56 41 20 63 8 29 1 61 47 3 22 18 59 28 23 19
tai64c,STEEPEST,1855928,16 12 25 58 50 10 49 6 26 52 22 17 13 41 54 14 20 45 15 11 56 8 18 3 44 9 39 31 46 42 27 51 23 47 29 32 4 33 36 2 61 43 0 28 55 34 21 59 5 53 48 63 60 1 19 30 40 24 62 7 38 57 35 37
tai64c,STEEPEST,1874786,57 10 46 34 26 44 13 18 35 55 30 21 7 29 11 32 1 49 8 39 48 42 47 27 17 36 56 45 5 23 24 15 4 43 25 51 62 41 3 61 31 14 2 22 0 37 53 19 33 52 20 40 58 59 50 6 60 28 63 9 16 12 38 54
tai64c,STEEPEST,1857646,11 59 21 15 30 0 61 40 35 14 25 9 28 54 53 29 44 2 46 41 49 12 63 7 55 23 34 16 18 20 58 60 62 33 1 36 6 42 45 3 51 19 43 38 27 37 57 22 5 13 24 52 4 32 10 39 50 26 8 17 56 31 47 48
tai64c,STEEPEST,1860348,17 46 11 56 19 50 29 60 3 43 55 16 1 38 0 20 63 51 15 23 37 45 32 31 2 27 9 39 4 33 62 48 44 25 26 47 21 57 12 34 5 58 61 24 8 22 18 40 54 13 10 14 49 36 28 52 59 30 41 35 42 7 53 6
tai64c,STEEPEST,1858710,23 32 55 40 12 31 52 15 2 29 20 43 36 34 21 50 26 61 9 14 58 35 0 27 6 17 19 28 4 41 39 30 62 16 10 13 60 22 7 46 11 37 18 42 24 45 56 54 47 38 48 63 8 25 57 53 3 59 5 51 33 49 1 44
tai64c,STEEPEST,1864686,39 11 57 35 5 58 30 32 13 15 50 37 22 53 3 61 0 38 60 10 63 17 42 46 36 25 49 29 62 54 2 26 41 7 56 34 9 55 33 18 52 23 47 59 20 40 24 6 43 1 27 4 31 12 16 45 19 28 44 14 21 51 48 8
tai64c,STEEPEST,1859480,33 13 11 51 52 15 6 14 1 39 46 49 29 41 59 62 37 61 2 57 5 50 9 16 18 23 21 24 48 42 36 35 43 10 63 45 8 34 20 4 22 28 58 38 40 32 27 19 0 55 3 44 31 54 12 30 56 47 60 26 7 53 17 25
tai64c,STEEPEST,1864238,28 58 63 14 26 61 24 45 56 7 53 6 49 12 43 0 19 37 59 29 35 23 15 21 1 60 16 9 27 4 22 31 47 44 17 34 48 30 25 20 18 2 39 10 55 57 3 46 40 52 32 51 36 62 54 42 41 5 13 33 11 38 50 8
tai64c,STEEPEST,1863794,38 55 29 36 59 11 56 0 43 9 46 3 31 52 51 63 26 35 58 39 23 20 7 41 12 14 24 16 6 47 18 17 40 30 10 53 32 54 8 21 22 15 33 28 5 27 60 62 34 1 48 49 42 57 44 4 45 25 50 2 61 37 19 13
tai64c,STEEPEST,1863678,22 9 39 20 32 31 50 6 52 62 43 1 23 7 48 17 2 14 41 54 18 21 15 45 60 55 38 3 36 40 29 26 59 11 57 49 46 8 35 5 44 58 63 12 53 24 47 28 51 10 25 34 37 27 0 56 61 13 33 42 4 16 19 30
