instance,algorithm,cost,time_msec,steps,checked_solutions,initial_cost
bur26f,STEEPEST,3796458,14,73,5525,4188232
bur26f,STEEPEST,3795084,22,89,7150,4380970
bur26f,STEEPEST,3782713,23,91,8125,4292699
bur26f,STEEPEST,3782818,22,105,8775,4273953
bur26f,STEEPEST,3815211,19,61,6825,4294855
bur26f,STEEPEST,3823664,16,59,6500,4247374
bur26f,STEEPEST,3811932,19,63,5525,4059127
bur26f,STEEPEST,3803275,19,77,7475,4178801
bur26f,STEEPEST,3783548,35,83,6825,4147905
bur26f,STEEPEST,3782044,15,57,5850,4135399
bur26f,STEEPEST,3783302,21,80,5525,4084851
bur26f,STEEPEST,3783445,15,76,6175,4240387
bur26f,STEEPEST,3782225,21,73,7475,4357718
bur26f,STEEPEST,3791009,15,68,6175,4203650
bur26f,STEEPEST,3796108,21,90,8450,4184808
bur26f,STEEPEST,3783431,33,98,8775,4185260
bur26f,STEEPEST,3796060,21,92,8125,4079422
bur26f,STEEPEST,3783276,13,63,5850,4164015
bur26f,STEEPEST,3799342,22,70,5850,4157118
bur26f,STEEPEST,3782697,15,55,5850,4187076
bur26f,STEEPEST,3796177,16,58,6500,4311603
bur26f,STEEPEST,3794964,27,62,7150,4256842
bur26f,STEEPEST,3813526,25,85,8775,4324791
bur26f,STEEPEST,3782290,16,65,6175,4101044
bur26f,STEEPEST,3813883,17,76,6500,4416414
bur26f,STEEPEST,3789834,18,61,5200,4149275
bur26f,STEEPEST,3804132,19,54,5850,4206604
bur26f,STEEPEST,3796060,17,66,5525,4161951
bur26f,STEEPEST,3783302,19,95,8125,4215366
bur26f,STEEPEST,3783182,25,79,8125,4232365
bur26f,STEEPEST,3802840,19,84,6825,4259862
bur26f,STEEPEST,3783019,20,56,6175,4099763
bur26f,STEEPEST,3783148,17,80,6825,4256679
bur26f,STEEPEST,3803853,18,73,6175,4300340
bur26f,STEEPEST,3799694,25,65,6500,4216052
bur26f,STEEPEST,3783202,18,96,7475,4193386
bur26f,STEEPEST,3795381,16,89,6500,4324444
bur26f,STEEPEST,3839922,13,55,5200,4201856
bur26f,STEEPEST,3814241,22,61,6175,4266341
bur26f,STEEPEST,3796924,22,91,7150,4237100
bur26f,STEEPEST,3796053,19,89,7150,4162189
bur26f,STEEPEST,3809756,12,55,4875,4123463
bur26f,STEEPEST,3791765,16,75,6175,4187436
bur26f,STEEPEST,3782725,14,82,5850,4308277
bur26f,STEEPEST,3818072,15,67,6175,4068038
bur26f,STEEPEST,3803886,22,94,7150,4181111
bur26f,STEEPEST,3782993,21,82,8125,4065271
bur26f,STEEPEST,3782756,17,72,6500,4065543
bur26f,STEEPEST,3804514,16,71,6825,4447684
bur26f,STEEPEST,3814952,22,103,7800,4288245
bur26f,STEEPEST,3827686,17,74,7150,4214396
bur26f,STEEPEST,3782774,18,85,7150,4327987
bur26f,STEEPEST,3823373,15,66,6500,4208638
bur26f,STEEPEST,3794893,16,53,6500,4156636
bur26f,STEEPEST,3797067,30,65,7800,4159544
bur26f,STEEPEST,3783329,18,97,7475,4270825
bur26f,STEEPEST,3833468,12,54,4875,4070846
bur26f,STEEPEST,3783155,21,89,7475,4072116
bur26f,STEEPEST,3783715,17,55,6825,4232196
bur26f,STEEPEST,3796451,16,72,6500,4196080
bur26f,STEEPEST,3815336,21,59,6825,4325324
bur26f,STEEPEST,3802236,24,77,7800,4317609
bur26f,STEEPEST,3794893,19,86,7800,4181952
bur26f,STEEPEST,3782718,20,94,8450,4145965
bur26f,STEEPEST,3796914,16,67,6500,4259018
bur26f,STEEPEST,3796177,19,78,7800,4176758
bur26f,STEEPEST,3794964,17,62,7150,4251228
bur26f,STEEPEST,3783125,20,109,8125,4168099
bur26f,STEEPEST,3802860,31,84,6825,4197192
bur26f,STEEPEST,3783019,18,61,6825,4093149
bur26f,STEEPEST,3795037,17,106,7150,4070892
bur26f,STEEPEST,3783175,18,83,6825,4295043
bur26f,STEEPEST,3811823,15,65,5850,3974195
bur26f,STEEPEST,3815443,29,85,7475,4214769
bur26f,STEEPEST,3791009,24,82,6500,4129897
bur26f,STEEPEST,3794925,23,99,8450,4252276
bur26f,STEEPEST,3782680,19,76,6500,4293681
bur26f,STEEPEST,3782725,19,95,7800,4372815
bur26f,STEEPEST,3783445,24,81,6175,4103008
bur26f,STEEPEST,3796862,20,91,8125,4197653
bur26f,STEEPEST,3783019,23,102,8450,4098732
bur26f,STEEPEST,3794893,15,72,6175,4114142
bur26f,STEEPEST,3833973,25,69,6175,4383911
bur26f,STEEPEST,3813519,18,71,6825,4015180
bur26f,STEEPEST,3783328,28,90,8450,4212578
bur26f,STEEPEST,3796992,17,80,6500,4129759
bur26f,STEEPEST,3800223,19,95,7475,4342717
bur26f,STEEPEST,3782753,20,67,7150,4304749
bur26f,STEEPEST,3794893,20,88,8125,4269779
bur26f,STEEPEST,3782283,24,61,5525,4264400
bur26f,STEEPEST,3800127,18,113,6825,4187258
bur26f,STEEPEST,3782252,17,90,7150,4162444
bur26f,STEEPEST,3812489,18,72,7475,4228024
bur26f,STEEPEST,3811014,25,86,6825,4358676
bur26f,STEEPEST,3796683,14,67,5850,4086590
bur26f,STEEPEST,3803011,16,70,6500,4027856
bur26f,STEEPEST,3782803,20,94,7475,4207651
bur26f,STEEPEST,3784301,10,47,4225,4095520
bur26f,STEEPEST,3796712,21,85,8125,4115752
bur26f,STEEPEST,3806828,27,71,7150,4128041
bur26f,STEEPEST,3782754,15,59,6500,4153004
bur26f,STEEPEST,3817556,25,64,6825,4245786
bur26f,STEEPEST,3795380,16,75,6500,4177732
bur26f,STEEPEST,3782599,17,97,7150,4237140
bur26f,STEEPEST,3782760,26,98,7475,4133041
bur26f,STEEPEST,3808082,20,91,7800,4295577
bur26f,STEEPEST,3783898,20,84,6825,4279915
bur26f,STEEPEST,3795188,19,65,6825,4077703
bur26f,STEEPEST,3823145,18,70,7150,4118229
bur26f,STEEPEST,3796060,17,65,6825,4169803
bur26f,STEEPEST,3783637,21,60,5200,4217695
bur26f,STEEPEST,3783903,19,86,7150,4168776
bur26f,STEEPEST,3805518,25,86,8450,4339941
bur26f,STEEPEST,3808146,16,57,5525,4204811
bur26f,STEEPEST,3802853,27,82,6825,4116075
bur26f,STEEPEST,3821531,18,54,6175,4169735
bur26f,STEEPEST,3783260,17,105,7475,4329951
bur26f,STEEPEST,3818459,18,88,6825,4275366
bur26f,STEEPEST,3782780,20,107,8125,4272525
bur26f,STEEPEST,3804691,25,52,5525,4345460
bur26f,STEEPEST,3796941,19,110,8125,4188069
bur26f,STEEPEST,3802660,21,90,7800,4134270
bur26f,STEEPEST,3794893,21,100,7800,4203048
bur26f,STEEPEST,3782806,19,70,7150,4187850
bur26f,STEEPEST,3782826,27,92,7475,4267266
